"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-01","0.00","0.0","0.0","67","79","51"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-02","0.00","0.0","0.0","70","84","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-03","0.00","0.0","0.0","74","86","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-04","0.00","0.0","0.0","76","87","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-05","0.02","0.0","0.0","78","88","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-06","0.00","0.0","0.0","70","78","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-07","0.00","0.0","0.0","66","72","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-08","0.00","0.0","0.0","65","77","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-09","0.00","0.0","0.0","70","84","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-10","0.00","0.0","0.0","73","84","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-11","0.00","0.0","0.0","76","88","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-12","0.00","0.0","0.0","79","90","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-13","0.38","0.0","0.0","79","87","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-14","0.91","0.0","0.0","77","90","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-15","0.46","0.0","0.0","72","81","67"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-16","0.00","0.0","0.0","76","86","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-17","0.03","0.0","0.0","77","86","70"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-18","0.38","0.0","0.0","75","81","64"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-19","0.00","0.0","0.0","71","81","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-20","0.00","0.0","0.0","71","84","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-21","0.06","0.0","0.0","75","89","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-22","0.02","0.0","0.0","78","84","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-23","2.12","0.0","0.0","73","77","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-24","0.00","0.0","0.0","69","77","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-25","0.00","0.0","0.0","66","76","54"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-26","0.00","0.0","0.0","65","74","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-27","0.00","0.0","0.0","62","74","51"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-28","0.00","0.0","0.0","68","80","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-29","0.00","0.0","0.0","76","87","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-06-30","2.15","0.0","0.0","77","85","67"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-01","0.00","0.0","0.0","74","84","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-02","0.00","0.0","0.0","74","85","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-03","0.00","0.0","0.0","77","87","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-04","0.00","0.0","0.0","79","87","70"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-05","0.00","0.0","0.0","77","85","70"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-06","0.01","0.0","0.0","76","84","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-07","0.98","0.0","0.0","77","89","64"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-08","0.00","0.0","0.0","70","80","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-09","0.00","0.0","0.0","72","83","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-10","0.04","0.0","0.0","76","84","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-11","3.78","0.0","0.0","75","80","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-12","0.01","0.0","0.0","78","90","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-13","0.03","0.0","0.0","77","85","73"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-14","0.00","0.0","0.0","77","84","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-15","0.00","0.0","0.0","70","82","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-16","0.00","0.0","0.0","74","86","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-17","0.00","0.0","0.0","77","87","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-18","0.00","0.0","0.0","79","88","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-19","0.00","0.0","0.0","79","88","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-20","0.13","0.0","0.0","80","90","74"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-21","0.30","0.0","0.0","81","91","72"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-22","0.02","0.0","0.0","81","90","74"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-23","0.65","0.0","0.0","77","86","70"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-24","0.00","0.0","0.0","75","82","67"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-25","0.00","0.0","0.0","72","81","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-26","0.00","0.0","0.0","74","85","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-27","0.23","0.0","0.0","77","82","73"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-28","0.00","0.0","0.0","76","83","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-29","0.00","0.0","0.0","71","79","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-30","0.00","0.0","0.0","72","85","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-07-31","0.00","0.0","0.0","76","86","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-01","0.00","0.0","0.0","76","86","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-02","0.00","0.0","0.0","74","85","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-03","0.00","0.0","0.0","76","87","67"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-04","0.11","0.0","0.0","70","74","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-05","0.00","0.0","0.0","65","77","54"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-06","0.00","0.0","0.0","68","73","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-07","0.00","0.0","0.0","71","80","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-08","0.00","0.0","0.0","71","82","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-09","0.00","0.0","0.0","72","82","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-10","0.00","0.0","0.0","74","85","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-11","0.01","0.0","0.0","75","83","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-12","0.00","0.0","0.0","71","81","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-13","0.00","0.0","0.0","70","82","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-14","0.00","0.0","0.0","74","86","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-15","0.00","0.0","0.0","76","88","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-16","0.02","0.0","0.0","79","89","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-17","0.03","0.0","0.0","80","88","72"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-18","0.00","0.0","0.0","76","85","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-19","0.01","0.0","0.0","76","89","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-20","0.00","0.0","0.0","79","91","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-21","0.01","0.0","0.0","78","90","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-22","0.30","0.0","0.0","75","82","64"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-23","0.00","0.0","0.0","69","78","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-24","0.00","0.0","0.0","68","79","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-25","0.00","0.0","0.0","67","78","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-26","0.00","0.0","0.0","68","80","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-27","0.00","0.0","0.0","70","82","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-28","1.27","0.0","0.0","72","82","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-29","0.01","0.0","0.0","71","82","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-30","0.00","0.0","0.0","72","84","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-08-31","0.00","0.0","0.0","71","80","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-01","0.00","0.0","0.0","64","67","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-02","0.00","0.0","0.0","63","76","54"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-03","0.00","0.0","0.0","69","83","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-04","0.02","0.0","0.0","73","89","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-05","0.00","0.0","0.0","70","73","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-06","0.00","0.0","0.0","58","68","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-07","0.00","0.0","0.0","57","72","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-08","0.00","0.0","0.0","62","79","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-09","0.00","0.0","0.0","66","74","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-10","0.00","0.0","0.0","62","74","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-11","0.00","0.0","0.0","62","73","51"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-12","0.00","0.0","0.0","65","75","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-13","0.08","0.0","0.0","65","68","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-14","0.00","0.0","0.0","66","76","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-15","0.00","0.0","0.0","68","83","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-16","0.00","0.0","0.0","73","86","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-17","0.08","0.0","0.0","76","89","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-18","0.25","0.0","0.0","74","84","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-19","0.23","0.0","0.0","72","83","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-20","0.00","0.0","0.0","75","89","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-21","0.00","0.0","0.0","80","92","70"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-22","0.00","0.0","0.0","81","93","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-23","0.00","0.0","0.0","79","91","69"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-24","0.00","0.0","0.0","79","92","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-25","0.00","0.0","0.0","77","91","64"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-26","0.00","0.0","0.0","79","91","67"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-27","0.00","0.0","0.0","74","81","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-28","0.00","0.0","0.0","64","74","54"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-29","0.00","0.0","0.0","63","79","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-09-30","0.00","0.0","0.0","60","72","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-01","0.00","0.0","0.0","60","74","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-02","0.00","0.0","0.0","65","80","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-03","0.00","0.0","0.0","70","84","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-04","0.21","0.0","0.0","71","77","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-05","0.73","0.0","0.0","68","71","65"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-06","0.00","0.0","0.0","69","77","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-07","0.06","0.0","0.0","73","85","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-08","0.20","0.0","0.0","63","69","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-09","0.00","0.0","0.0","65","73","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-10","0.69","0.0","0.0","66","71","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-11","0.00","0.0","0.0","62","69","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-12","0.00","0.0","0.0","59","64","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-13","0.00","0.0","0.0","62","73","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-14","0.00","0.0","0.0","68","82","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-15","0.21","0.0","0.0","66","74","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-16","0.00","0.0","0.0","53","62","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-17","0.00","0.0","0.0","53","67","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-18","0.00","0.0","0.0","55","69","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-19","0.00","0.0","0.0","60","74","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-20","0.00","0.0","0.0","62","76","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-21","0.00","0.0","0.0","63","76","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-22","0.00","0.0","0.0","66","79","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-23","0.43","0.0","0.0","63","67","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-24","0.08","0.0","0.0","47","50","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-25","0.00","0.0","0.0","43","49","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-26","0.00","0.0","0.0","45","62","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-27","0.22","0.0","0.0","47","57","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-28","0.00","0.0","0.0","37","40","36"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-29","0.00","0.0","0.0","37","41","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-30","0.12","0.0","0.0","38","44","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-10-31","0.00","0.0","0.0","37","43","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-01","0.81","0.0","0.0","38","57","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-02","0.14","0.0","0.0","58","66","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-03","0.09","0.0","0.0","57","64","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-04","0.00","0.0","0.0","50","61","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-05","1.17","0.0","0.0","65","73","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-06","0.00","0.0","0.0","51","53","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-07","0.03","0.0","0.0","46","50","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-08","0.00","0.0","0.0","44","52","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-09","0.00","0.0","0.0","42","55","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-10","0.00","0.0","0.0","32","35","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-11","0.00","0.0","0.0","31","42","24"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-12","0.08","0.0","0.0","37","42","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-13","0.00","0.0","0.0","40","45","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-14","0.00","0.0","0.0","40","51","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-15","0.56","0.0","0.0","43","49","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-16","0.00","0.0","0.0","38","41","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-17","0.03","0.0","0.0","38","49","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-18","0.96","0.0","0.0","55","65","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-19","0.00","0.0","0.0","36","39","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-20","0.00","0.0","0.0","34","50","24"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-21","0.00","0.0","0.0","44","54","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-22","0.00","0.0","0.0","31","39","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-23","0.00","0.0","0.0","34","45","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-24","0.00","0.0","0.0","41","59","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-25","0.00","0.0","0.0","50","56","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-26","0.00","0.0","0.0","39","51","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-27","0.00","0.0","0.0","45","63","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-28","0.00","0.0","0.0","53","65","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-29","0.00","0.0","0.0","50","56","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-11-30","0.09","0.0","0.0","47","54","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-01","0.00","0.0","0.0","40","54","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-02","0.00","0.0","0.0","42","55","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-03","0.00","0.0","0.0","43","58","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-04","0.00","0.0","0.0","50","65","42"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-05","0.18","0.0","0.0","47","62","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-06","0.00","0.0","0.0","33","43","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-07","0.00","0.0","0.0","29","34","18"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-08","0.00","0.0","0.0","22","32","13"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-09","0.02","0.4","0.0","26","35","20"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-10","0.00","0.0","0.0","27","38","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-11","0.00","0.0","0.0","32","46","22"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-12","0.00","0.0","0.0","31","36","16"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-13","0.00","0.0","0.0","26","44","16"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-14","0.00","0.0","0.0","31","32","22"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-15","0.00","0.0","0.0","27","34","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-16","0.00","0.0","0.0","37","51","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-17","0.04","0.0","0.0","40","43","36"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-18","0.00","0.0","0.0","42","46","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-19","0.00","0.0","0.0","44","47","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-20","0.00","0.0","0.0","39","46","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-21","0.00","0.0","0.0","37","50","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-22","0.04","0.0","0.0","49","52","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-23","0.54","0.1","0.0","36","39","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-24","0.05","0.7","1.2","30","32","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-25","0.00","0.1","1.2","20","23","16"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-26","0.04","0.1","1.2","13","19","2"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-27","0.00","0.0","1.2","4","11","-3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-28","0.00","0.0","1.2","9","18","4"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-29","0.14","2.0","1.2","17","19","15"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-30","0.00","0.0","3.1","15","17","0"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-12-31","0.07","0.5","3.1","4","11","-1"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-01","0.00","0.0","3.1","-2","4","-10"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-02","0.00","0.0","3.1","-4","11","-12"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-03","0.00","0.2","3.1","11","20","3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-04","0.00","0.0","3.1","7","13","-3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-05","0.00","0.0","3.1","1","11","-8"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-06","0.00","0.0","3.1","2","16","-7"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-07","0.01","0.0","3.1","17","35","6"
